The Complexity of Bribery in Network-Based Rating Systems.,https://doi.org/10.1609/aaai.v32i1.11474,2018,A,AAAI
Weighted Voting Via No-Regret Learning.,https://doi.org/10.1609/aaai.v32i1.11466,2018,A,AAAI
Cooperative Games With Bounded Dependency Degree.,https://doi.org/10.1609/aaai.v32i1.11475,2018,A,AAAI
Committee Selection with Intraclass and Interclass Synergies.,https://doi.org/10.1609/aaai.v32i1.11479,2018,A,AAAI
On Recognising Nearly Single-Crossing Preferences.,https://doi.org/10.1609/aaai.v32i1.11461,2018,A,AAAI
Ranking Wily People Who Rank Each Other.,https://doi.org/10.1609/aaai.v32i1.11467,2018,A,AAAI
Liquid Democracy: An Algorithmic Perspective.,https://doi.org/10.1609/aaai.v32i1.11468,2018,A,AAAI
Policy Learning for Continuous Space Security Games Using Neural Networks.,https://doi.org/10.1609/aaai.v32i1.11446,2018,A,AAAI
Approximately Stable Matchings With Budget Constraints.,https://doi.org/10.1609/aaai.v32i1.11470,2018,A,AAAI
Approximating Bribery in Scoring Rules.,https://doi.org/10.1609/aaai.v32i1.11476,2018,A,AAAI
Robust Stackelberg Equilibria in Extensive-Form Games and Extension to Limited Lookahead.,https://doi.org/10.1609/aaai.v32i1.11482,2018,A,AAAI
The Conference Paper Assignment Problem: Using Order Weighted Averages to Assign Indivisible Goods.,https://doi.org/10.1609/aaai.v32i1.11484,2018,A,AAAI
Incentivizing High Quality User Contributions: New Arm Generation in Bandit Learning.,https://doi.org/10.1609/aaai.v32i1.11464,2018,A,AAAI
On the Approximation of Nash Equilibria in Sparse Win-Lose Games.,https://doi.org/10.1609/aaai.v32i1.11439,2018,A,AAAI
Balancing Lexicographic Fairness and a Utilitarian Objective With Application to Kidney Exchange.,https://doi.org/10.1609/aaai.v32i1.11436,2018,A,AAAI
Single-Peakedness and Total Unimodularity: New Polynomial-Time Algorithms for Multi-Winner Elections.,https://doi.org/10.1609/aaai.v32i1.11460,2018,A,AAAI
Fair Rent Division on a Budget.,https://doi.org/10.1609/aaai.v32i1.11465,2018,A,AAAI
Approximation-Variance Tradeoffs in Facility Location Games.,https://doi.org/10.1609/aaai.v32i1.11451,2018,A,AAAI
MUDA: A Truthful Multi-Unit Double-Auction Mechanism.,https://doi.org/10.1609/aaai.v32i1.11450,2018,A,AAAI
Traffic Optimization for a Mixture of Self-Interested and Compliant Agents.,https://doi.org/10.1609/aaai.v32i1.11444,2018,A,AAAI
Coalition Manipulation of Gale-Shapley Algorithm.,https://doi.org/10.1609/aaai.v32i1.11454,2018,A,AAAI
Axioms for Distance-Based Centralities.,https://doi.org/10.1609/aaai.v32i1.11441,2018,A,AAAI
Non-Exploitable Protocols for Repeated Cake Cutting.,https://doi.org/10.1609/aaai.v32i1.11472,2018,A,AAAI
Modelling Iterative Judgment Aggregation.,https://doi.org/10.1609/aaai.v32i1.11440,2018,A,AAAI
Rich Coalitional Resource Games.,https://doi.org/10.1609/aaai.v32i1.11437,2018,A,AAAI
It Takes (Only) Two: Adversarial Generator-Encoder Networks.,https://doi.org/10.1609/aaai.v32i1.11449,2018,A,AAAI
An Axiomatization of the Eigenvector and Katz Centralities.,https://doi.org/10.1609/aaai.v32i1.11435,2018,A,AAAI
A Regression Approach for Modeling Games With Many Symmetric Players.,https://doi.org/10.1609/aaai.v32i1.11483,2018,A,AAAI
Equilibrium Computation and Robust Optimization in Zero Sum Games With Submodular Structure.,https://doi.org/10.1609/aaai.v32i1.11455,2018,A,AAAI
Incentive-Compatible Forecasting Competitions.,https://doi.org/10.1609/aaai.v32i1.11471,2018,A,AAAI
Strategic Coordination of Human Patrollers and Mobile Sensors With Signaling for Security Games.,https://doi.org/10.1609/aaai.v32i1.11447,2018,A,AAAI
Average-Case Approximation Ratio of Scheduling Without Payments.,https://doi.org/10.1609/aaai.v32i1.11442,2018,A,AAAI
Avoiding Dead Ends in Real-Time Heuristic Search.,https://doi.org/10.1609/aaai.v32i1.11533,2018,A,AAAI
Efficiently Monitoring Small Data Modification Effect for Large-Scale Learning in Changing Environment.,https://doi.org/10.1609/aaai.v32i1.11516,2018,A,AAAI
A Recursive Scenario Decomposition Algorithm for Combinatorial Multistage Stochastic Optimisation Problems.,https://doi.org/10.1609/aaai.v32i1.11525,2018,A,AAAI
Locality Preserving Projection Based on F-norm.,https://doi.org/10.1609/aaai.v32i1.11518,2018,A,AAAI
A Two-Stage MaxSAT Reasoning Approach for the Maximum Weight Clique Problem.,https://doi.org/10.1609/aaai.v32i1.11527,2018,A,AAAI
Revisiting Immediate Duplicate Detection in External Memory Search.,https://doi.org/10.1609/aaai.v32i1.11526,2018,A,AAAI
Warmstarting of Model-Based Algorithm Configuration.,https://doi.org/10.1609/aaai.v32i1.11532,2018,A,AAAI
On the Time and Space Complexity of Genetic Programming for Evolving Boolean Conjunctions.,https://doi.org/10.1609/aaai.v32i1.11517,2018,A,AAAI
Proximal Alternating Direction Network: A Globally Converged Deep Unrolling Framework.,https://doi.org/10.1609/aaai.v32i1.11523,2018,A,AAAI
Streaming Non-Monotone Submodular Maximization: Personalized Video Summarization on the Fly.,https://doi.org/10.1609/aaai.v32i1.11529,2018,A,AAAI
Exact Clustering via Integer Programming and Maximum Satisfiability.,https://doi.org/10.1609/aaai.v32i1.11519,2018,A,AAAI
On Multiset Selection With Size Constraints.,https://doi.org/10.1609/aaai.v32i1.11524,2018,A,AAAI
Disjunctive Program Synthesis: A Robust Approach to Programming by Example.,https://doi.org/10.1609/aaai.v32i1.11530,2018,A,AAAI
Accelerated Best-First Search With Upper-Bound Computation for Submodular Function Maximization.,https://doi.org/10.1609/aaai.v32i1.11521,2018,A,AAAI
Submodular Function Maximization Over Graphs via Zero-Suppressed Binary Decision Diagrams.,https://doi.org/10.1609/aaai.v32i1.11520,2018,A,AAAI
Counting Linear Extensions in Practice: MCMC Versus Exponential Monte Carlo.,https://doi.org/10.1609/aaai.v32i1.11528,2018,A,AAAI
Large Scale Constrained Linear Regression Revisited: Faster Algorithms via Preconditioning.,https://doi.org/10.1609/aaai.v32i1.11522,2018,A,AAAI
Noisy Derivative-Free Optimization With Value Suppression.,https://doi.org/10.1609/aaai.v32i1.11534,2018,A,AAAI
Memory-Augmented Monte Carlo Tree Search.,https://doi.org/10.1609/aaai.v32i1.11531,2018,A,AAAI
A Coverage-Based Utility Model for Identifying Unknown Unknowns.,https://doi.org/10.1609/aaai.v32i1.11493,2018,A,AAAI
Toward Deep Reinforcement Learning Without a Simulator: An Autonomous Steering Example.,https://doi.org/10.1609/aaai.v32i1.11490,2018,A,AAAI
An Interactive Multi-Label Consensus Labeling Model for Multiple Labeler Judgments.,https://doi.org/10.1609/aaai.v32i1.11494,2018,A,AAAI
Interactively Learning a Blend of Goal-Based and Procedural Tasks.,https://doi.org/10.1609/aaai.v32i1.11488,2018,A,AAAI
Emergence of Grounded Compositional Language in Multi-Agent Populations.,https://doi.org/10.1609/aaai.v32i1.11492,2018,A,AAAI
Human-in-the-Loop SLAM.,https://doi.org/10.1609/aaai.v32i1.11495,2018,A,AAAI
An Interpretable Joint Graphical Model for Fact-Checking From Crowds.,https://doi.org/10.1609/aaai.v32i1.11487,2018,A,AAAI
How AI Wins Friends and Influences People in Repeated Games With Cheap Talk.,https://doi.org/10.1609/aaai.v32i1.11486,2018,A,AAAI
Anchors: High-Precision Model-Agnostic Explanations.,https://doi.org/10.1609/aaai.v32i1.11491,2018,A,AAAI
Optimizing Interventions via Offline Policy Evaluation: Studies in Citizen Science.,https://doi.org/10.1609/aaai.v32i1.11489,2018,A,AAAI
Deep TAMER: Interactive Agent Shaping in High-Dimensional State Spaces.,https://doi.org/10.1609/aaai.v32i1.11485,2018,A,AAAI
Semi-Supervised Learning From Crowds Using Deep Generative Models.,https://doi.org/10.1609/aaai.v32i1.11513,2018,A,AAAI
Sentiment Analysis via Deep Hybrid Textual-Crowd Learning Model.,https://doi.org/10.1609/aaai.v32i1.11515,2018,A,AAAI
Understanding Over Participation in Simple Contests.,https://doi.org/10.1609/aaai.v32i1.11508,2018,A,AAAI
Understanding Social Interpersonal Interaction via Synchronization Templates of Facial Events.,https://doi.org/10.1609/aaai.v32i1.11514,2018,A,AAAI
A Voting-Based System for Ethical Decision Making.,https://doi.org/10.1609/aaai.v32i1.11512,2018,A,AAAI
Partial Truthfulness in Minimal Peer Prediction Mechanisms With Limited Knowledge.,https://doi.org/10.1609/aaai.v32i1.11511,2018,A,AAAI
Information Gathering With Peers: Submodular Optimization With Peer-Prediction Constraints.,https://doi.org/10.1609/aaai.v32i1.11510,2018,A,AAAI
Deep Learning from Crowds.,https://doi.org/10.1609/aaai.v32i1.11506,2018,A,AAAI
AdaFlock: Adaptive Feature Discovery for Human-in-the-loop Predictive Modeling.,https://doi.org/10.1609/aaai.v32i1.11509,2018,A,AAAI
Adversarial Learning for Chinese NER From Crowd Annotations.,https://doi.org/10.1609/aaai.v32i1.11507,2018,A,AAAI
Adapting a Kidney Exchange Algorithm to Align With Human Values.,https://doi.org/10.1609/aaai.v32i1.11505,2018,A,AAAI
State of the Art: Reproducibility in Artificial Intelligence.,https://doi.org/10.1609/aaai.v32i1.11503,2018,A,AAAI
Towards Imperceptible and Robust Adversarial Example Attacks Against Neural Networks.,https://doi.org/10.1609/aaai.v32i1.11499,2018,A,AAAI
Improving the Adversarial Robustness and Interpretability of Deep Neural Networks by Regularizing Their Input Gradients.,https://doi.org/10.1609/aaai.v32i1.11504,2018,A,AAAI
Beyond Sparsity: Tree Regularization of Deep Models for Interpretability.,https://doi.org/10.1609/aaai.v32i1.11501,2018,A,AAAI
Coupled Deep Learning for Heterogeneous Face Recognition.,https://doi.org/10.1609/aaai.v32i1.11500,2018,A,AAAI
A Low-Cost Ethics Shaping Approach for Designing Reinforcement Learning Agents.,https://doi.org/10.1609/aaai.v32i1.11498,2018,A,AAAI
Deception Detection in Videos.,https://doi.org/10.1609/aaai.v32i1.11502,2018,A,AAAI
Cascade and Parallel Convolutional Recurrent Neural Networks on EEG-based Intention Recognition for Brain Computer Interface.,https://doi.org/10.1609/aaai.v32i1.11496,2018,A,AAAI
WiFi-Based Human Identification via Convex Tensor Shapelet Learning.,https://doi.org/10.1609/aaai.v32i1.11497,2018,A,AAAI
Externally Supported Models for Efficient Computation of Paracoherent Answer Sets.,https://doi.org/10.1609/aaai.v32i1.11540,2018,A,AAAI
Combining Rules and Ontologies into Clopen Knowledge Bases.,https://doi.org/10.1609/aaai.v32i1.11565,2018,A,AAAI
How Many Properties Do We Need for Gradual Argumentation?,https://doi.org/10.1609/aaai.v32i1.11544,2018,A,AAAI
Situation Calculus Semantics for Actual Causality.,https://doi.org/10.1609/aaai.v32i1.11561,2018,A,AAAI
Complexity of Verification in Incomplete Argumentation Frameworks.,https://doi.org/10.1609/aaai.v32i1.11562,2018,A,AAAI
Goal-Driven Query Answering for Existential Rules With Equality.,https://doi.org/10.1609/aaai.v32i1.11563,2018,A,AAAI
LTLf/LDLf Non-Markovian Rewards.,https://doi.org/10.1609/aaai.v32i1.11572,2018,A,AAAI
Weighted Abstract Dialectical Frameworks.,https://doi.org/10.1609/aaai.v32i1.11545,2018,A,AAAI
SELF: Structural Equational Likelihood Framework for Causal Discovery.,https://doi.org/10.1609/aaai.v32i1.11566,2018,A,AAAI
SenticNet 5: Discovering Conceptual Primitives for Sentiment Analysis by Means of Context Embeddings.,https://doi.org/10.1609/aaai.v32i1.11559,2018,A,AAAI
Towards a Unified Framework for Syntactic Inconsistency Measures.,https://doi.org/10.1609/aaai.v32i1.11556,2018,A,AAAI
Convolutional 2D Knowledge Graph Embeddings.,https://doi.org/10.1609/aaai.v32i1.11573,2018,A,AAAI
TorusE: Knowledge Graph Embedding on a Lie Group.,https://doi.org/10.1609/aaai.v32i1.11538,2018,A,AAAI
Rational Inference Patterns Based on Conditional Logic.,https://doi.org/10.1609/aaai.v32i1.11558,2018,A,AAAI
Dependence in Propositional Logic: Formula-Formula Dependence and Formula Forgetting - Application to Belief Update and Conservative Extension.,https://doi.org/10.1609/aaai.v32i1.11542,2018,A,AAAI
Answering Regular Path Queries over SQ Ontologies.,https://doi.org/10.1609/aaai.v32i1.11539,2018,A,AAAI
"Towards Formal Definitions of Blameworthiness, Intention, and Moral Responsibility.",https://doi.org/10.1609/aaai.v32i1.11557,2018,A,AAAI
Behavior Is Everything: Towards Representing Concepts with Sensorimotor Contingencies.,https://doi.org/10.1609/aaai.v32i1.11547,2018,A,AAAI
Optimised Maintenance of Datalog Materialisations.,https://doi.org/10.1609/aaai.v32i1.11554,2018,A,AAAI
Qualitative Reasoning About Cardinal Directions Using Answer Set Programming.,https://doi.org/10.1609/aaai.v32i1.11568,2018,A,AAAI
Learning Abduction Using Partial Observability.,https://doi.org/10.1609/aaai.v32i1.11571,2018,A,AAAI
Probabilistic Inference Over Repeated Insertion Models.,https://doi.org/10.1609/aaai.v32i1.11541,2018,A,AAAI
Question Answering as Global Reasoning Over Semantic Abstractions.,https://doi.org/10.1609/aaai.v32i1.11574,2018,A,AAAI
In Praise of Belief Bases: Doing Epistemic Logic Without Possible Worlds.,https://doi.org/10.1609/aaai.v32i1.11560,2018,A,AAAI
Maximum A Posteriori Inference in Sum-Product Networks.,https://doi.org/10.1609/aaai.v32i1.11550,2018,A,AAAI
Fair Inference on Outcomes.,https://doi.org/10.1609/aaai.v32i1.11553,2018,A,AAAI
Stream Reasoning in Temporal Datalog.,https://doi.org/10.1609/aaai.v32i1.11537,2018,A,AAAI
On Consensus in Belief Merging.,https://doi.org/10.1609/aaai.v32i1.11543,2018,A,AAAI
Open-World Knowledge Graph Completion.,https://doi.org/10.1609/aaai.v32i1.11535,2018,A,AAAI
Visual Explanation by High-Level Abduction: On Answer-Set Programming Driven Reasoning About Moving Objects.,https://doi.org/10.1609/aaai.v32i1.11569,2018,A,AAAI
A Framework and Positive Results for IAR-answering.,https://doi.org/10.1609/aaai.v32i1.11551,2018,A,AAAI
Repairing Ontologies via Axiom Weakening.,https://doi.org/10.1609/aaai.v32i1.11567,2018,A,AAAI
Measuring Strong Inconsistency.,https://doi.org/10.1609/aaai.v32i1.11546,2018,A,AAAI
Splitting an LPMLN Program.,https://doi.org/10.1609/aaai.v32i1.11570,2018,A,AAAI
Incorporating GAN for Negative Sampling in Knowledge Representation Learning.,https://doi.org/10.1609/aaai.v32i1.11536,2018,A,AAAI
Forgetting and Unfolding for Existential Rules.,https://doi.org/10.1609/aaai.v32i1.11552,2018,A,AAAI
Machine-Translated Knowledge Transfer for Commonsense Causal Reasoning.,https://doi.org/10.1609/aaai.v32i1.11575,2018,A,AAAI
Measuring Conditional Independence by Independent Residuals: Theoretical Results and Application in Causal Discovery.,https://doi.org/10.1609/aaai.v32i1.11555,2018,A,AAAI
Fairness in Decision-Making - The Causal Explanation Formula.,https://doi.org/10.1609/aaai.v32i1.11564,2018,A,AAAI
Embedding of Hierarchically Typed Knowledge Bases.,https://doi.org/10.1609/aaai.v32i1.11548,2018,A,AAAI
On the Satisfiability Problem of Patterns in SPARQL 1.1.,https://doi.org/10.1609/aaai.v32i1.11549,2018,A,AAAI
Predicting Vehicular Travel Times by Modeling Heterogeneous Influences Between Arterial Roads.,https://doi.org/10.1609/aaai.v32i1.11858,2018,A,AAAI
Deep-Treat: Learning Optimal Personalized Treatments From Observational Data Using Neural Networks.,https://doi.org/10.1609/aaai.v32i1.11841,2018,A,AAAI
DeepHeart: Semi-Supervised Sequence Learning for Cardiovascular Risk Prediction.,https://doi.org/10.1609/aaai.v32i1.11891,2018,A,AAAI
CSWA: Aggregation-Free Spatial-Temporal Community Sensing.,https://doi.org/10.1609/aaai.v32i1.11850,2018,A,AAAI
Multi-Level Variational Autoencoder: Learning Disentangled Representations From Grouped Observations.,https://doi.org/10.1609/aaai.v32i1.11867,2018,A,AAAI
Dress Fashionably: Learn Fashion Collocation With Deep Mixed-Category Metric Learning.,https://doi.org/10.1609/aaai.v32i1.11895,2018,A,AAAI
Modeling Scientific Influence for Research Trending Topic Prediction.,https://doi.org/10.1609/aaai.v32i1.11882,2018,A,AAAI
Tap and Shoot Segmentation.,https://doi.org/10.1609/aaai.v32i1.11906,2018,A,AAAI
HARP: Hierarchical Representation Learning for Networks.,https://doi.org/10.1609/aaai.v32i1.11849,2018,A,AAAI
Latent Sparse Modeling of Longitudinal Multi-Dimensional Data.,https://doi.org/10.1609/aaai.v32i1.11845,2018,A,AAAI
Learning Datum-Wise Sampling Frequency for Energy-Efficient Human Activity Recognition.,https://doi.org/10.1609/aaai.v32i1.11862,2018,A,AAAI
A Neural Attention Model for Urban Air Quality Inference: Learning the Weights of Monitoring Stations.,https://doi.org/10.1609/aaai.v32i1.11871,2018,A,AAAI
Modeling Temporal Tonal Relations in Polyphonic Music Through Deep Networks With a Novel Image-Based Representation.,https://doi.org/10.1609/aaai.v32i1.11880,2018,A,AAAI
Adversarial Network Embedding.,https://doi.org/10.1609/aaai.v32i1.11865,2018,A,AAAI
Collaborative Filtering With User-Item Co-Autoregressive Models.,https://doi.org/10.1609/aaai.v32i1.11884,2018,A,AAAI
The Shape of Art History in the Eyes of the Machine.,https://doi.org/10.1609/aaai.v32i1.11894,2018,A,AAAI
Multi-Step Time Series Generator for Molecular Dynamics.,https://doi.org/10.1609/aaai.v32i1.11863,2018,A,AAAI
Search Action Sequence Modeling With Long Short-Term Memory for Search Task Success Evaluation.,https://doi.org/10.1609/aaai.v32i1.11844,2018,A,AAAI
Discriminant Projection Representation-Based Classification for Vision Recognition.,https://doi.org/10.1609/aaai.v32i1.11861,2018,A,AAAI
The Geometric Block Model.,https://doi.org/10.1609/aaai.v32i1.11905,2018,A,AAAI
Group-Pair Convolutional Neural Networks for Multi-View Based 3D Object Retrieval.,https://doi.org/10.1609/aaai.v32i1.11899,2018,A,AAAI
Dependence Guided Unsupervised Feature Selection.,https://doi.org/10.1609/aaai.v32i1.11904,2018,A,AAAI
On Trivial Solution and High Correlation Problems in Deep Supervised Hashing.,https://doi.org/10.1609/aaai.v32i1.11855,2018,A,AAAI
Learning User Preferences to Incentivize Exploration in the Sharing Economy.,https://doi.org/10.1609/aaai.v32i1.11874,2018,A,AAAI
Video-Based Sign Language Recognition Without Temporal Segmentation.,https://doi.org/10.1609/aaai.v32i1.11903,2018,A,AAAI
Energy-Efficient Automatic Train Driving by Learning Driving Patterns.,https://doi.org/10.1609/aaai.v32i1.11859,2018,A,AAAI
Video-Based Person Re-Identification via Self Paced Weighting.,https://doi.org/10.1609/aaai.v32i1.11857,2018,A,AAAI
Generating Music Medleys via Playing Music Puzzle Games.,https://doi.org/10.1609/aaai.v32i1.11843,2018,A,AAAI
Link Prediction With Personalized Social Influence.,https://doi.org/10.1609/aaai.v32i1.11892,2018,A,AAAI
Task-Aware Compressed Sensing With Generative Adversarial Networks.,https://doi.org/10.1609/aaai.v32i1.11883,2018,A,AAAI
Context-Aware Symptom Checking for Disease Diagnosis Using Hierarchical Reinforcement Learning.,https://doi.org/10.1609/aaai.v32i1.11902,2018,A,AAAI
DeepHit: A Deep Learning Approach to Survival Analysis With Competing Risks.,https://doi.org/10.1609/aaai.v32i1.11842,2018,A,AAAI
DeepRebirth: Accelerating Deep Neural Network Execution on Mobile Devices.,https://doi.org/10.1609/aaai.v32i1.11876,2018,A,AAAI
Discriminative Semi-Coupled Projective Dictionary Learning for Low-Resolution Person Re-Identification.,https://doi.org/10.1609/aaai.v32i1.11908,2018,A,AAAI
Unified Locally Linear Classifiers With Diversity-Promoting Anchor Points.,https://doi.org/10.1609/aaai.v32i1.11896,2018,A,AAAI
Multi-Modal Multi-Task Learning for Automatic Dietary Assessment.,https://doi.org/10.1609/aaai.v32i1.11848,2018,A,AAAI
Distance-Aware DAG Embedding for Proximity Search on Heterogeneous Graphs.,https://doi.org/10.1609/aaai.v32i1.11885,2018,A,AAAI
Semi-Supervised Biomedical Translation With Cycle Wasserstein Regression GANs.,https://doi.org/10.1609/aaai.v32i1.11890,2018,A,AAAI
Probabilistic Ensemble of Collaborative Filters.,https://doi.org/10.1609/aaai.v32i1.11898,2018,A,AAAI
A Combinatorial-Bandit Algorithm for the Online Joint Bid/Budget Optimization of Pay-per-Click Advertising Campaigns.,https://doi.org/10.1609/aaai.v32i1.11888,2018,A,AAAI
Hierarchical Video Generation From Orthogonal Information: Optical Flow and Texture.,https://doi.org/10.1609/aaai.v32i1.11881,2018,A,AAAI
Sequence-to-Sequence Learning via Shared Latent Representation.,https://doi.org/10.1609/aaai.v32i1.11837,2018,A,AAAI
Compatibility Family Learning for Item Recommendation and Generation.,https://doi.org/10.1609/aaai.v32i1.11839,2018,A,AAAI
Neural Ideal Point Estimation Network.,https://doi.org/10.1609/aaai.v32i1.11852,2018,A,AAAI
Nonlocal Patch Based t-SVD for Image Inpainting: Algorithm and Error Analysis.,https://doi.org/10.1609/aaai.v32i1.11878,2018,A,AAAI
r-BTN: Cross-Domain Face Composite and Synthesis From Limited Facial Patches.,https://doi.org/10.1609/aaai.v32i1.11854,2018,A,AAAI
Exercise-Enhanced Sequential Modeling for Student Performance Prediction.,https://doi.org/10.1609/aaai.v32i1.11864,2018,A,AAAI
Compressed Sensing MRI Using a Recursive Dilated Network.,https://doi.org/10.1609/aaai.v32i1.11869,2018,A,AAAI
Mesh-Based Autoencoders for Localized Deformation Component Analysis.,https://doi.org/10.1609/aaai.v32i1.11870,2018,A,AAAI
Maximum-Variance Total Variation Denoising for Interpretable Spatial Smoothing.,https://doi.org/10.1609/aaai.v32i1.11893,2018,A,AAAI
Differential Performance Debugging With Discriminant Regression Trees.,https://doi.org/10.1609/aaai.v32i1.11875,2018,A,AAAI
Adversarial Zero-shot Learning With Semantic Augmentation.,https://doi.org/10.1609/aaai.v32i1.11886,2018,A,AAAI
Model-Free Iterative Temporal Appliance Discovery for Unsupervised Electricity Disaggregation.,https://doi.org/10.1609/aaai.v32i1.11901,2018,A,AAAI
Multimodal Poisson Gamma Belief Network.,https://doi.org/10.1609/aaai.v32i1.11846,2018,A,AAAI
When Will You Arrive? Estimating Travel Time Based on Deep Neural Networks.,https://doi.org/10.1609/aaai.v32i1.11877,2018,A,AAAI
GraphGAN: Graph Representation Learning With Generative Adversarial Nets.,https://doi.org/10.1609/aaai.v32i1.11872,2018,A,AAAI
Collaborative Filtering With Social Exposure: A Modular Approach to Social Recommendation.,https://doi.org/10.1609/aaai.v32i1.11835,2018,A,AAAI
AJILE Movement Prediction: Multimodal Deep Learning for Natural Human Neural Recordings and Video.,https://doi.org/10.1609/aaai.v32i1.11889,2018,A,AAAI
Attention-Based Transactional Context Embedding for Next-Item Recommendation.,https://doi.org/10.1609/aaai.v32i1.11851,2018,A,AAAI
Fully Convolutional Network Based Skeletonization for Handwritten Chinese Characters.,https://doi.org/10.1609/aaai.v32i1.11868,2018,A,AAAI
Directional Label Rectification in Adaptive Graph.,https://doi.org/10.1609/aaai.v32i1.11897,2018,A,AAAI
Hybrid Attentive Answer Selection in CQA With Deep Users Modelling.,https://doi.org/10.1609/aaai.v32i1.11840,2018,A,AAAI
Modeling Attention and Memory for Auditory Selection in a Cocktail Party Environment.,https://doi.org/10.1609/aaai.v32i1.11879,2018,A,AAAI
Measuring the Popularity of Job Skills in Recruitment Market: A Multi-Criteria Approach.,https://doi.org/10.1609/aaai.v32i1.11847,2018,A,AAAI
Learning Generative Neural Networks for 3D Colorization.,https://doi.org/10.1609/aaai.v32i1.11909,2018,A,AAAI
Deep Multi-View Spatial-Temporal Network for Taxi Demand Prediction.,https://doi.org/10.1609/aaai.v32i1.11836,2018,A,AAAI
WalkRanker: A Unified Pairwise Ranking Model With Multiple Relations for Item Recommendation.,https://doi.org/10.1609/aaai.v32i1.11866,2018,A,AAAI
Sequence-to-Point Learning With Neural Networks for Non-Intrusive Load Monitoring.,https://doi.org/10.1609/aaai.v32i1.11873,2018,A,AAAI
Feature Enhancement Network: A Refined Scene Text Detector.,https://doi.org/10.1609/aaai.v32i1.11887,2018,A,AAAI
COSINE: Community-Preserving Social Network Embedding From Information Diffusion Cascades.,https://doi.org/10.1609/aaai.v32i1.11856,2018,A,AAAI
Data Poisoning Attacks on Multi-Task Relationship Learning.,https://doi.org/10.1609/aaai.v32i1.11838,2018,A,AAAI
An Adversarial Hierarchical Hidden Markov Model for Human Pose Modeling and Generation.,https://doi.org/10.1609/aaai.v32i1.11860,2018,A,AAAI
Unsupervised Representation Learning With Long-Term Dynamics for Skeleton Based Action Recognition.,https://doi.org/10.1609/aaai.v32i1.11853,2018,A,AAAI
SFCN-OPI: Detection and Fine-Grained Classification of Nuclei Using Sibling FCN With Objectness Prior Interaction.,https://doi.org/10.1609/aaai.v32i1.11900,2018,A,AAAI
Parameter-Free Centralized Multi-Task Learning for Characterizing Developmental Sex Differences in Resting State Functional Connectivity.,https://doi.org/10.1609/aaai.v32i1.11907,2018,A,AAAI
Safe Reinforcement Learning via Shielding.,https://doi.org/10.1609/aaai.v32i1.11797,2018,A,AAAI
Sample-Efficient Learning of Mixtures.,https://doi.org/10.1609/aaai.v32i1.11627,2018,A,AAAI
Learning to Attack: Adversarial Transformation Networks.,https://doi.org/10.1609/aaai.v32i1.11672,2018,A,AAAI
Online Learning for Structured Loss Spaces.,https://doi.org/10.1609/aaai.v32i1.11669,2018,A,AAAI
ARC: Adversarial Robust Cuts for Semi-Supervised and Multi-Label Classification.,https://doi.org/10.1609/aaai.v32i1.11817,2018,A,AAAI
Estimating the Class Prior in Positive and Unlabeled Data Through Decision Tree Induction.,https://doi.org/10.1609/aaai.v32i1.11715,2018,A,AAAI
Long-Term Image Boundary Prediction.,https://doi.org/10.1609/aaai.v32i1.11811,2018,A,AAAI
Algorithms for Generalized Topic Modeling.,https://doi.org/10.1609/aaai.v32i1.11825,2018,A,AAAI
Bayesian Robust Attributed Graph Clustering: Joint Learning of Partial Anomalies and Group Structure.,https://doi.org/10.1609/aaai.v32i1.11642,2018,A,AAAI
Trace Ratio Optimization With Feature Correlation Mining for Multiclass Discriminant Analysis.,https://doi.org/10.1609/aaai.v32i1.11805,2018,A,AAAI
Efficient Probabilistic Performance Bounds for Inverse Reinforcement Learning.,https://doi.org/10.1609/aaai.v32i1.11755,2018,A,AAAI
Teaching a Machine to Read Maps With Deep Reinforcement Learning.,https://doi.org/10.1609/aaai.v32i1.11645,2018,A,AAAI
Graph Scan Statistics With Uncertainty.,https://doi.org/10.1609/aaai.v32i1.11799,2018,A,AAAI
Mining Heavy Temporal Subgraphs: Fast Algorithms and Applications.,https://doi.org/10.1609/aaai.v32i1.11807,2018,A,AAAI
Efficient Architecture Search by Network Transformation.,https://doi.org/10.1609/aaai.v32i1.11709,2018,A,AAAI
Unsupervised Domain Adaptation With Distribution Matching Machines.,https://doi.org/10.1609/aaai.v32i1.11792,2018,A,AAAI
Link Prediction via Subgraph Embedding-Based Convex Matrix Completion.,https://doi.org/10.1609/aaai.v32i1.11655,2018,A,AAAI
Reversible Architectures for Arbitrarily Deep Residual Neural Networks.,https://doi.org/10.1609/aaai.v32i1.11668,2018,A,AAAI
Gated-Attention Architectures for Task-Oriented Language Grounding.,https://doi.org/10.1609/aaai.v32i1.11832,2018,A,AAAI
AdaComp : Adaptive Residual Gradient Compression for Data-Parallel Distributed Training.,https://doi.org/10.1609/aaai.v32i1.11728,2018,A,AAAI
LSTD: A Low-Shot Transfer Detector for Object Detection.,https://doi.org/10.1609/aaai.v32i1.11716,2018,A,AAAI
Automatic Segmentation of Data Sequences.,https://doi.org/10.1609/aaai.v32i1.11815,2018,A,AAAI
DarkRank: Accelerating Deep Metric Learning via Cross Sample Similarities Transfer.,https://doi.org/10.1609/aaai.v32i1.11783,2018,A,AAAI
Automatic Parameter Tying: A New Approach for Regularized Parameter Learning in Markov Networks.,https://doi.org/10.1609/aaai.v32i1.11785,2018,A,AAAI
